LST_Kelvin,NDVI,Albedo,LST_Celsius,RHII,BAH,TAH,IAH,MAH,AOD,Optimized_NDVI,Optimized_Albedo,Delta_T
324.40595036,0.1087303385138511,0.2053382,51.25595036000004,11.86503426665331,67.49119171516625,47.46543696554905,0.0,16.872797928791563,0.3369572965599891,0.18694491794736098,0.2735116786699053,2.598278045654297
324.39911432,0.1876168698072433,0.2208712,51.24911431999999,11.858198226653258,60.72828295535886,42.18328722495591,0.0,15.182070738839714,0.4479930442103195,0.21864405947565818,0.34399410637695804,-0.18680191040039062
324.39740530999995,0.1894736886024475,0.2008485,51.24740530999998,11.856489216653245,60.56909867016373,42.74885502837669,0.0,15.142274667540931,0.3168172182586957,0.3097278218358891,0.30361779401845174,1.7215690612792969
324.38544224,0.1095915734767913,0.2318299,51.23544224,11.844526146653266,67.41735840826803,46.41777332202427,0.0,16.854339602067007,0.6255603454331,0.18629680689596115,0.2684367153778442,-1.1857490539550781
324.37177016,0.1113089919090271,0.1818234,51.221770160000005,11.830854066653274,67.27012485687224,48.19187985948428,0.0,16.81753121421806,0.6887259201814474,0.17492972831785902,0.3244188298123028,-1.1788711547851562
324.35809808,0.1419319957494735,0.1772802,51.20809808000001,11.81718198665328,64.64482776840059,46.47487573554552,0.0,16.161206942100147,0.6706307022033492,0.4284262203167908,0.31498420167582786,-1.4351615905761719
324.34784402,0.097624085843563,0.1688508,51.19784402000005,11.806927926653316,68.4433260306323,49.5273722561392,0.0,17.110831507658077,0.31473348468939216,0.1889397715590892,0.22703032617818958,3.671466827392578
324.34100798,0.0180019773542881,0.25367,51.19100798,11.800091886653265,75.26929551043825,50.9074320564397,0.0,18.817323877609564,0.6515759072133225,0.2289301384557685,0.3686990011481484,-0.2740058898925781
324.3273359,0.0851174965500831,0.16634,51.1773359,11.78641980665327,69.5155106089302,50.40054289017603,0.0,17.37887765223255,0.5655580815177431,0.26819545701256575,0.23407288479701682,0.7890586853027344
324.29657372,0.1342422664165496,0.177487,51.14657371999999,11.75565762665326,65.30406499196116,46.94128951066732,0.0,16.32601624799029,0.4588211213397514,0.2685005445173111,0.3747705125390277,1.02093505859375
324.2931557,-0.0083747711032629,0.3786434,51.14315570000002,11.75223960665329,77.53056293181048,47.03481875613474,0.0,19.38264073295262,0.1033908752638643,0.12885693618175334,0.4061376225399704,4.291690826416016
324.28802867,0.1027891561388969,0.223436,51.13802867000004,11.747112576653308,68.00052675206572,47.13752155044958,0.0,17.00013168801643,0.7831985605192358,0.12526780840646276,0.31966366957405573,-2.4309043884277344
324.27435659,0.1994955837726593,0.1910786,51.12435659000005,11.733440496653316,59.70992586176096,42.46769955501169,0.0,14.92748146544024,0.21671769491910275,0.24129660795915114,0.1991057044740182,3.1762123107910156
324.26581154,-0.0159806292504072,0.41804,51.11581153999998,11.72489544665325,78.18260991430321,45.71314515583311,0.0,19.545652478575803,0.7669196334125872,0.164941842760742,0.46381320358307726,-2.871990203857422
324.25213946,0.1237113401293754,0.1790756,51.10213945999999,11.711223366653256,66.20687682141703,47.531602443938056,0.0,16.551719205354257,0.5171359058889369,0.16085432947512107,0.18000844398976157,0.467041015625
324.24872144,0.1196087151765823,0.209876,51.09872144000002,11.707805346653288,66.55859311286174,46.64116711224835,0.0,16.639648278215436,0.38286866449716117,0.23586045451452328,0.27953445180192,1.7848052978515625
324.24530342,0.0665394738316536,0.1850888999999999,51.09530342000005,11.704387326653318,71.10819659121894,50.81199030975469,0.0,17.777049147804735,0.5193058188723427,0.19246622214432094,0.31271902206879243,1.2597579956054688
324.23163134,0.1473505944013595,0.1962327,51.08163134,11.69071524665327,64.18029361170873,45.46275060920958,0.0,16.045073402927184,0.29570520960190544,0.15221929044656315,0.33934982243685796,2.732868194580078
324.22137728,0.060671254992485,0.208642,51.07137727999998,11.680461186653249,71.61127649524312,50.23112012585173,0.0,17.90281912381078,0.779283837689048,0.19182726429925298,0.3457971593598579,-1.5527229309082031
324.21966827,0.1869647949934005,0.2002197,51.06966827000002,11.67875217665329,60.78418505167726,42.921969276693645,0.0,15.196046262919316,0.7584946113872781,0.19891607820017432,0.387604349220865,-3.1823158264160156
324.20599619,0.1903740763664245,0.2016753,51.05599619000003,11.665080096653298,60.49190881029303,42.66649106810088,0.0,15.122977202573257,0.4959609092558922,0.4828775127389204,0.2180773412655014,-0.6098365783691406
324.18377906,0.0710138455033302,0.1996571,51.03377906000003,11.642862966653295,70.72461061175083,49.963456426523024,0.0,17.68115265293771,0.33024155905051644,0.14551578401775708,0.26229122829820517,3.314472198486328
324.18377906,0.1085573583841323,0.2184607999999999,51.03377906000003,11.642862966653295,67.50602122808016,46.98198126521875,0.0,16.87650530702004,0.6140278400682071,0.21530263877258468,0.23112136023115176,-0.8869132995605469
324.17865203,0.2132792025804519,0.2016745,51.02865202999999,11.637735936653256,58.52826208660553,41.281506895501565,0.0,14.632065521651382,0.16175794266126,0.33038895388434913,0.21831322240202405,3.5563011169433594
